Router Name,Country Code,Bandwidth (KB/s),Uptime (Hours),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit,FirstSeen,ASName,ASNumber,ConsensusBandwidth,OrAddress
Erna,DE,204,445,78.46.185.124,static.124.185.46.78.clients.your-server.de,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2012-02-12,HETZNER-AS- DE,24940,550,None
error404,CA,0,3,24.212.144.23,24-212-144-23.cable.teksavvy.com,443,None,0,0,0,0,0,0,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-04-04,TEKSAVVY - TekSavvy Solutions- Inc.- CA,5645,604,None
ES1,DE,679,18,84.46.31.68,84.46.31.68.dynamic-pppoe.dt.ipv4.wtnet.de,9910,9911,0,0,1,0,0,0,1,1,1,Tor 0.2.9.16 on Linux,0,0,2015-06-04,WTNET-AS wilhelm.tel GmbH- DE,15943,1940,None
ES12,DE,622,18,84.46.31.68,84.46.31.68.dynamic-pppoe.dt.ipv4.wtnet.de,9920,9921,0,0,1,0,0,0,1,1,1,Tor 0.2.9.16 on Linux,0,0,2015-07-10,WTNET-AS wilhelm.tel GmbH- DE,15943,2650,None
esambayev,NL,2149,912,46.21.147.136,136.147.21.46.in-addr.arpa,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2018-02-05,SWIFTWAY-AS Netherlands- GB,35017,6290,None
ESCAPE,BG,2405,674,87.120.254.105,87.120.254.105,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2019-07-01,NETERRA-AS- BG,34224,7400,None
eskel,PL,647,638,77.55.215.148,dedicated-aih148.rev.nazwa.pl,8888,None,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-10-29,NAZWA- PL,15967,3250,[2001:470:71:281::1]:8888
esko,FI,0,56,83.150.82.122,tor.maimed.org,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2007-10-27,NBLNETWORKS-AS Nebula Oy- FI,29422,12,None
essence,CA,197,1136,138.197.144.191,138.197.144.191,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.2.0-alpha-dev on Linux,0,0,2019-06-14,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,668,None
EstMX,SE,5313,45,94.140.125.43,94.140.125.43,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-04-27,MAKONIX- LV,52173,16700,[2a02:7aa0:1619::fa31:871]:9001
estrade,KR,39,285,101.55.125.10,101.55.125.10,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.5.7 on Linux,0,0,2016-05-03,KIXS-AS-KR Korea Telecom- KR,4766,234,None
estrellaobscura,US,1,1523,173.73.35.139,pool-173-73-35-139.washdc.fios.verizon.net,9001,None,0,0,0,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2017-07-19,UUNET - MCI Communications Services- Inc. d/b/a Verizon Business- US,701,14,None
etam,PL,481,67,80.72.43.250,80.72.43.250,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-07-16,ETOP-AS- PL,20853,1100,[2a00:c90::25:2]:9001
ethergeist,DE,1529,133,176.9.28.164,mother.ethergeist.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.2.2-alpha-dev on Linux,0,0,2016-12-03,HETZNER-AS- DE,24940,4910,None
etin,RU,1894,326,109.68.191.159,vps.node74.doip.net,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-01-09,TCTEL- RU,52201,5700,None
eunyeunrouting,DE,39921,3140,85.10.200.109,static.85-10-200-109.clients.your-server.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2018-12-18,HETZNER-AS- DE,24940,100000,None
Eutaxy,US,124,289,67.249.138.113,cpe-67-249-138-113.twcny.res.rr.com,9250,9251,0,0,1,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2016-01-02,TWC-11351-NORTHEAST - Charter Communications Inc- US,11351,335,None
EVANGELIYA,BG,0,320,87.121.52.47,87.121.52.47,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-05-23,NETERRA-AS- BG,34224,46,None
evbbb7KC2D8D7YA3,GB,106,6,188.246.204.67,vac.uums.net,995,None,0,0,1,0,0,0,1,1,0,Tor 0.4.1.6 on OpenBSD,0,0,2014-12-28,PORTFAST- GB,8916,2290,[2a03:9800:10:22::2]:995
evequefou,US,1076,932,74.215.156.252,nw1-dsl-74-215-156-252.fuse.net,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-07-31,FUSE-NET - Cincinnati Bell Telephone Company LLC- US,6181,5600,None
evequefou2,US,1391,932,74.215.156.252,nw1-dsl-74-215-156-252.fuse.net,9002,9031,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-08-06,FUSE-NET - Cincinnati Bell Telephone Company LLC- US,6181,4730,None
evigfilosofi,SE,24,1997,85.227.239.188,ua-85-227-239-188.bbcust.telenor.se,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.2.9.14 on Linux,0,0,2018-01-14,TELENOR-NEXTEL Telenor Norge AS- NO,2119,125,None
EvilMoe,DE,33783,498,213.239.212.138,str1-nbg.sblo.ch,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-12-10,HETZNER-AS- DE,24940,80200,[2a01:4f8:a0:82d4::2]:443
EvilMoe,FR,4000,454,37.187.102.108,relay.sblo.ch,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2013-10-05,OVH- FR,16276,7580,[2001:41d0:a:266c::1]:443
EvolynTorRelay1,DE,8564,2605,85.214.212.153,h2696948.stratoserver.net,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.5.7 on Linux,0,0,2017-06-05,STRATO STRATO AG- DE,6724,28000,None
evudalhessempos,HU,4255,1909,185.225.69.91,owa.nustadvew.com,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.5.7 on Linux,0,0,2019-02-25,NET23-AS- HU,30836,11000,None
EXBRIT,US,3115,645,23.129.64.164,23.129.64.164,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on FreeBSD,0,0,2019-04-06,EMERALD-ONION - Emerald Onion- US,396507,9500,[2620:18c::164]:443
exit4you,LU,6105,268,104.244.76.142,exit.makarov.pw,9001,9030,0,1,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2019-09-15,PONYNET - FranTech Solutions- US,53667,16200,None
ExitNinja,DE,57080,487,46.165.245.154,46.165.245.154,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2014-11-06,LEASEWEB-DE-FRA-10- DE,28753,105000,None
exitnopede01,DE,1131,292,195.201.91.162,this-is-a-middle-relay-de01-exitnope.xyz,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.4.1.6 on Linux,0,0,2019-10-02,HETZNER-AS- DE,24940,2710,[2a01:4f8:c2c:e4fc::1]:9001
exitnopede02,DE,924,126,78.46.215.54,static.54.215.46.78.clients.your-server.de,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.4.1.6 on Linux,0,0,2019-10-09,HETZNER-AS- DE,24940,3100,[2a01:4f8:c010:2d90::1]:9001
exitnopefin01,FI,366,120,95.216.215.15,static.15.215.216.95.clients.your-server.de,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.4.1.6 on Linux,0,0,2019-10-09,HETZNER-AS- DE,24940,2500,[2a01:4f9:c010:4523::1]:9001
expectingunexpected,UA,1025,2,85.238.100.224,85-238-100-224.broadband.tenet.odessa.ua,443,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2018-12-25,TENET-AS- UA,6876,4630,None
explorer,DE,81,1949,46.38.241.16,explorer.michos.net,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.3.4.9 on Linux,0,0,2015-07-06,NETCUP-AS netcup GmbH- DE,197540,160,None
externet,DE,1063,112,213.239.211.41,externet.xyz,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.4.1.6 on Linux,0,0,2019-09-17,HETZNER-AS- DE,24940,2300,None
Extragornax,FR,28527,3870,217.182.50.220,ip220.ip-217-182-50.eu,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2018-11-15,OVH- FR,16276,99400,None
extrastarch,DE,25488,1310,178.162.199.66,178.162.199.66,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-06-09,LEASEWEB-DE-FRA-10- DE,28753,57000,None
ExwMiaTigriMesaMou,GR,3141,450,83.212.72.189,snf-3363.ok-kno.grnetcloud.net,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.1.5 on Linux,0,0,2018-07-06,GR-NET http://www.grnet.gr- GR,5408,6490,[2001:648:2ffe:501:cc00:11ff:fe4b:4ba5]:443
eyedideditheconfig,NL,364,17,108.61.166.134,108.61.166.134.vultr.com,443,None,0,0,1,0,0,1,1,1,0,Tor 0.2.9.15 on Linux,0,0,2017-08-04,AS-CHOOPA - Choopa- LLC- US,20473,1000,None
Eyjafjallajoekull,FR,16659,132,195.154.235.190,privacy.is,80,443,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-02-02,AS12876- FR,12876,40000,None
EzKlodi,IT,649,74,2.32.234.6,net-2-32-234-6.cust.dsl.teletu.it,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-10-06,VODAFONE-IT-ASN- IT,30722,1900,None
F,SE,107,79,176.126.70.184,f.vinterdalen.se,443,80,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on OpenBSD,0,0,2019-06-13,HOSTHATCH - HostHatch- Inc- US,63473,986,[2a00:1a28:1157:93::f]:443
f095,RU,60,31,91.247.251.26,srv.piramiden.com,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-10-06,IVSTARNET-AS- RU,29588,757,None
F0F8,IN,290,1161,84.70.104.210,84.70.104.210,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2018-01-11,- GB,5378,754,None
F3Netze,DE,25885,418,185.220.100.252,tor-exit-1.zbau.f3netze.de,9100,9101,0,1,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-03-21,F3NETZE- DE,205100,57000,[2a0b:f4c0:16c:4::1]:9100
F3Netze,DE,19679,418,185.220.100.252,tor-exit-1.zbau.f3netze.de,9000,9001,0,1,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-03-21,F3NETZE- DE,205100,61700,[2a0b:f4c0:16c:4::1]:9000
F3Netze,DE,27661,418,185.220.100.255,tor-exit-4.zbau.f3netze.de,9100,9101,0,1,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-05-02,F3NETZE- DE,205100,89100,[2a0b:f4c0:16c:1::1]:9100
F3Netze,DE,22853,418,185.220.100.253,tor-exit-2.zbau.f3netze.de,9100,9101,0,1,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-03-23,F3NETZE- DE,205100,77000,[2a0b:f4c0:16c:3::1]:9100
F3Netze,DE,18666,418,185.220.100.255,tor-exit-4.zbau.f3netze.de,9000,9001,0,1,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-05-02,F3NETZE- DE,205100,53900,[2a0b:f4c0:16c:1::1]:9000
F3Netze,DE,21383,418,185.220.100.254,tor-exit-3.zbau.f3netze.de,9100,9101,0,1,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-05-02,F3NETZE- DE,205100,66600,[2a0b:f4c0:16c:2::1]:9100
F3Netze,DE,22151,418,185.220.100.253,tor-exit-2.zbau.f3netze.de,9000,9001,0,1,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-03-23,F3NETZE- DE,205100,68000,[2a0b:f4c0:16c:3::1]:9000
F3Netze,DE,25700,418,185.220.100.254,tor-exit-3.zbau.f3netze.de,9000,9001,0,1,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-05-02,F3NETZE- DE,205100,81100,[2a0b:f4c0:16c:2::1]:9000
F63NNKJ4,DE,17,61,46.83.43.93,p2E532B5D.dip0.t-ipconnect.de,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.9.16 on Linux,0,0,2019-03-22,DTAG Internet service provider operations- DE,3320,150,None
f89g65f21,EE,235,116,82.131.73.53,82.131.73.53.cable.starman.ee,9001,None,0,0,1,0,0,0,1,1,1,Tor 0.4.1.6 on Linux,0,0,2015-04-15,STARMAN- EE,13272,893,[2001:470:28:872::44]:9001
FabulousMonkey,CA,5729,365,142.162.50.199,fctnnbsc38w-142-162-50-199.dhcp-dynamic.fibreop.nb.bellaliant.net,26303,9032,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2018-09-16,CANET-ASN-4 - Bell Canada- CA,855,17200,None
FaerieOnion,AU,21,70,119.17.158.221,119-17-158-221.NBN.mel.aussiebb.net,15151,None,0,0,0,0,0,1,1,1,1,Tor 0.3.5.7 on Linux,0,0,2018-09-23,WIDEBAND-AS-AP Aussie Broadband- AU,4764,9,None
faficzu,PL,69,301,155.133.16.199,ip-155.133.16.199.net.tralnet.pl,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.4.1.6 on Linux,0,0,2018-12-12,TRALNET-AS- PL,200642,205,None
fairtorrelay,CH,2986,1608,83.166.154.244,ov-4920cd.infomaniak.ch,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2019-02-10,INFOMANIAK-AS- CH,29222,8160,None
FAIRVIEW,US,11350,641,23.129.64.203,23.129.64.203,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.1.5 on FreeBSD,0,0,2019-05-14,EMERALD-ONION - Emerald Onion- US,396507,20000,[2620:18c::203]:443
fak3Relay,SE,2897,2000,37.123.166.244,h-123-166-244.A328.priv.bahnhof.se,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-06-13,BAHNHOF http://www.bahnhof.net/- SE,8473,9600,None
FakeVolleyball,LV,5700,2039,195.123.212.228,vds-173110.hosted-by-itldc.com,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2018-05-14,ITL-- LV,50979,14000,[2a02:27ac::245]:9001
falared,FR,6159,29,195.154.200.129,serv.fr.fala.red,110,None,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2016-08-25,AS12876- FR,12876,16000,None
falcon,GB,37608,1307,83.142.225.126,83.142.225.126,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-06-14,IOMART-AS- GB,20860,130000,None
FalkensteinTor01,DE,18345,259,195.201.168.111,static.111.168.201.195.clients.your-server.de,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.4.2.2-alpha-dev on Linux,0,0,2019-07-21,HETZNER-AS- DE,24940,62000,[2a01:4f8:13a:1082::2]:9001
FalkensteinTor01,DE,17137,259,195.201.168.111,static.111.168.201.195.clients.your-server.de,443,None,0,0,1,1,0,1,1,1,1,Tor 0.4.2.2-alpha-dev on Linux,0,0,2019-07-21,HETZNER-AS- DE,24940,67000,[2a01:4f8:13a:1082::2]:443
FalkensteinTor01,DE,21348,259,195.201.168.84,static.84.168.201.195.clients.your-server.de,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.4.2.2-alpha-dev on Linux,0,0,2019-07-21,HETZNER-AS- DE,24940,88700,[2a01:4f8:13a:1082::2]:9030
FalkensteinTor01,DE,17474,259,195.201.168.84,static.84.168.201.195.clients.your-server.de,443,None,0,0,1,1,0,1,1,1,1,Tor 0.4.2.2-alpha-dev on Linux,0,0,2019-07-21,HETZNER-AS- DE,24940,60500,[2a01:4f8:13a:1082::2]:8443
FalkensteinTor02,DE,21936,259,5.9.43.211,static.211.43.9.5.clients.your-server.de,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.4.2.2-alpha-dev on Linux,0,0,2018-11-07,HETZNER-AS- DE,24940,77300,[2a01:4f8:161:32c7::2]:9001
FalkensteinTor02,DE,22326,259,5.9.44.29,static.29.44.9.5.clients.your-server.de,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.4.2.2-alpha-dev on Linux,0,0,2018-11-07,HETZNER-AS- DE,24940,33900,[2a01:4f8:161:32c7::2]:9030
FalkensteinTor02,DE,19007,259,5.9.44.29,static.29.44.9.5.clients.your-server.de,443,None,0,0,1,1,0,1,1,1,1,Tor 0.4.2.2-alpha-dev on Linux,0,0,2018-11-07,HETZNER-AS- DE,24940,50000,[2a01:4f8:161:32c7::2]:8443
FalkensteinTor02,DE,24333,259,5.9.43.211,static.211.43.9.5.clients.your-server.de,443,None,0,0,1,1,0,1,1,1,1,Tor 0.4.2.2-alpha-dev on Linux,0,0,2018-10-05,HETZNER-AS- DE,24940,39600,[2a01:4f8:161:32c7::2]:443
FalkensteinTor03,DE,14967,259,144.76.236.27,static.27.236.76.144.clients.your-server.de,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.4.2.2-alpha-dev on Linux,0,0,2018-11-07,HETZNER-AS- DE,24940,50600,[2a01:4f8:201:120d::2]:9030
FalkensteinTor03,DE,19185,259,144.76.236.14,static.14.236.76.144.clients.your-server.de,443,None,0,0,1,1,0,1,1,1,1,Tor 0.4.2.2-alpha-dev on Linux,0,0,2018-10-07,HETZNER-AS- DE,24940,60000,[2a01:4f8:201:120d::2]:443
FalkensteinTor03,DE,19225,259,144.76.236.14,static.14.236.76.144.clients.your-server.de,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.4.2.2-alpha-dev on Linux,0,0,2018-11-07,HETZNER-AS- DE,24940,64000,[2a01:4f8:201:120d::2]:9001
FalkensteinTor03,DE,19106,259,144.76.236.27,static.27.236.76.144.clients.your-server.de,443,None,0,0,1,1,0,1,1,1,1,Tor 0.4.2.2-alpha-dev on Linux,0,0,2018-11-07,HETZNER-AS- DE,24940,56000,[2a01:4f8:201:120d::2]:8443
FallingoutofFour,IN,228,961,159.89.162.77,159.89.162.77,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.4.1.5 on Linux,0,0,2018-06-11,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,700,None
fancyorguk01,GB,0,28,78.32.231.155,78-32-231-155.static-adsl.aquiss.com,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.4.1.5 on Linux,0,0,2019-03-06,ENTANET ENTANET International Limited- GB,8468,404,[2001:470:6d29::24]:9001
Fangio,CH,1449,62,179.43.169.20,topbit.biz1212.com,443,80,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-08-27,PLI-AS- CH,51852,5600,None
faoslegion,LT,54462,1230,92.62.139.103,92.62.139.103,9001,9030,0,1,1,1,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2019-07-19,BALTNETA Customers AS- LT,15440,58500,None
Faraday,MX,1397,146,200.52.55.54,200.52.55.54,9001,9030,0,1,1,0,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2019-03-28,Axtel- S.A.B. de C.V.- MX,6503,1260,None
Faravahar,US,1029,2544,154.35.175.225,faravahar.redteam.net,443,80,1,0,0,0,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2012-03-05,RETHEMHOSTING - Rethem Hosting LLC- US,14987,20,[2607:8500:154::3]:443
farroni,A1,2840,101,46.19.143.139,46.19.143.139,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2017-02-28,PLI-AS- CH,51852,8200,None
fastlane,DE,19414,586,178.63.25.10,fastlane.apk.li,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2016-03-02,HETZNER-AS- DE,24940,54100,None
Fastnet,FI,4899,502,95.216.115.85,xen2new.boughton.de,443,None,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2014-04-08,HETZNER-AS- DE,24940,15000,[2a01:4f8:110:4421:ffff::2]:443
father,CH,11581,2001,179.43.134.154,179.43.134.154,9001,8080,0,1,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2018-09-19,PLI-AS- CH,51852,19700,None
Fatsani,NL,2849,7866,185.161.209.99,185.161.209.99.deltahost-ptr,14130,None,0,0,1,0,0,0,1,1,1,Tor 0.2.9.17 on Linux,0,0,2018-05-27,DELTAHOST-AS- UA,42159,9450,None
FauxRealRelay,SG,39,4479,159.89.199.185,159.89.199.185,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.3.5.8 on Linux,0,0,2018-03-26,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,240,None
FawkesSwissBlade,IT,31,410,151.31.79.140,ppp-140-79.31-151.wind.it,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.3.5.8 on Linux,0,0,2016-09-12,ASN-WINDTRE IUNET- IT,1267,95,None
fb7ok18,SE,355,816,217.31.161.55,h-161-55.A444.priv.bahnhof.se,23456,23457,0,0,1,0,0,1,1,1,1,Tor 0.4.1.5 on FreeBSD,0,0,2018-10-07,BAHNHOF http://www.bahnhof.net/- SE,8473,700,None
FBIPartyTrain,US,12631,1121,71.178.15.182,pool-71-178-15-182.washdc.fios.verizon.net,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2018-05-28,UUNET - MCI Communications Services- Inc. d/b/a Verizon Business- US,701,47800,None
fd0b7f4bb1282c54e9c,DE,18,131,46.163.111.44,fx-networks.net,54000,None,0,0,1,0,0,0,1,1,1,Tor 0.4.1.3-alpha on Windows Server 2008 R2,0,0,2019-09-10,GD-EMEA-DC-SXB1- DE,8972,74,[2a01:488:66:1000:2ea3:6f2c:0:1]:56000
FeatheredRelay,DK,1002,48,86.52.132.177,563484b1.rev.stofanet.dk,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-04-17,STOFANET- DK,197288,4020,None
Feidhlim,DE,731,5,188.192.96.145,ipbcc06091.dynamic.kabel-deutschland.de,9029,9030,0,0,1,0,0,0,1,1,1,Tor 0.4.1.6 on Linux,0,0,2017-07-11,KABELDEUTSCHLAND-AS- DE,31334,2500,None
Felicio,RU,148,318,212.74.233.21,21-233-74-212.iteranet.ru,9003,9033,0,0,1,0,0,1,1,1,1,Tor 0.2.9.15 on Linux,0,0,2017-06-15,ITERANET-AS ISP in Moscow and Cyprus- RU,15682,382,None
FelixIO,DE,5407,2682,87.118.92.43,ns.tor-node.felix.io,443,80,0,1,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2015-11-09,KEYWEB-AS- DE,31103,14700,None
FemleDiffer,US,102,45,149.28.147.142,149.28.147.142.vultr.com,9001,9033,0,0,1,0,0,0,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-10-13,AS-CHOOPA - Choopa- LLC- US,20473,70,None
fenchel,AT,42079,416,109.70.100.12,tor-exit-anonymizer-11.appliedprivacy.net,443,80,0,1,1,1,0,1,1,1,1,Tor 0.4.1.6 on FreeBSD,0,0,2018-04-20,NEXTLAYER-AS- AT,1764,110000,[2a03:e600:100::c]:443
fenchurch,NL,0,3,212.238.160.33,fenchurch.xs4all.space,9001,9030,0,0,0,0,0,0,1,1,1,Tor 0.4.1.5 on Darwin,0,0,2018-03-31,XS4ALL-NL Amsterdam- NL,3265,None,None
fennee,NL,0,1386,50.7.178.34,50.7.178.34,443,80,0,0,0,0,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2015-11-13,COGENT-174 - Cogent Communications- US,174,18,None
fenrir,IN,153,370,139.59.58.109,139.59.58.109,443,80,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2016-02-23,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,627,None
fento,CH,3108,1443,81.17.30.48,81.17.30.48,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2015-09-17,PLI-AS- CH,51852,9400,None
FermentationLabs2,US,15,5,99.150.229.21,adsl-99-150-229-21.dsl.lsan03.sbcglobal.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2016-11-28,ATT-INTERNET4 - AT&T Services- Inc.- US,7018,202,None
Feuermagier,DE,230,233,213.178.26.63,213.178.26.63,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2019-03-29,KOMRO-AS- DE,29413,731,[2002:d5b2:1a3f::3]:9001
FFFRelay,FR,5314,488,51.91.99.55,55.ip-51-91-99.eu,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2019-09-19,OVH- FR,16276,20000,None
FiberRelay9000,US,993,1429,135.180.41.237,135-180-41-237.fiber.dynamic.sonic.net,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.4.0.5 on Linux,0,0,2019-08-15,AS-SONICTELECOM - Sonic Telecom LLC- US,46375,4820,None
fiedlerRelay01,DE,196,4,217.11.156.239,host-217-11-156-239.teledata-fttx.de,9001,None,0,0,1,0,0,0,1,1,1,Tor 0.4.1.6 on FreeBSD,0,0,2019-06-08,TELEDATA-AS TeleData GmbH- DE,21263,724,None
fiedlerRelay02,DE,243,5,217.11.156.239,host-217-11-156-239.teledata-fttx.de,9030,None,0,0,1,0,0,0,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-06-08,TELEDATA-AS TeleData GmbH- DE,21263,982,None
fiedlerRelay03,DE,5518,217,173.249.39.41,173.249.39.41,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-06-08,CONTABO- DE,51167,18000,None
fiedlerRelay04,FR,6774,1765,51.158.175.162,162-175-158-51.rev.cloud.scaleway.com,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-06-09,AS12876- FR,12876,20000,None
fiedlerRelay05,N/A,2357,1346,93.177.66.249,v22019067744391168.ultrasrv.de,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on FreeBSD,0,0,2019-06-10,NETCUP-AS netcup GmbH- DE,197540,4300,[2a03:4000:38:186::]:9001
fiedlerRelay06,US,2448,236,168.235.82.181,vhfnr.usacee.com,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.3.5.8 on Linux,0,0,2019-08-18,RAMNODE - RamNode LLC- US,3842,8790,None
fiedlerRelay07,US,801,53,107.161.24.203,107.161.24.203,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on FreeBSD,0,0,2019-09-15,RAMNODE - RamNode LLC- US,3842,4600,None
Finisterre,FI,7102,502,95.216.115.85,xen2new.boughton.de,8443,None,0,0,1,1,0,1,1,1,1,Tor 0.4.1.6 on Linux,0,0,2014-04-08,HETZNER-AS- DE,24940,22600,[2a01:4f8:110:4421:ffff::443]:443
finn,DE,4230,2867,87.98.245.84,finn.limine.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.4.11 on Linux,0,0,2016-07-26,OVH- FR,16276,9410,None
